group,method,mesh_count,mean_file_size_mb,mean_vertex_count,mean_face_count,mean_connected_components,mean_degenerate_faces,mean_surface_area,mean_bounding_box_volume,watertight_meshes,winding_consistent_meshes
overall,baseline,15,0.24116541544596354,6313.733333333334,12570.4,1.8,0.06666666666666667,1.5656790548290365,0.3054005983564702,0,15
overall,nobg_only,15,0.23437347412109374,6134.866666666667,12215.466666666667,1.2666666666666666,0.2,1.5261623891468699,0.29811680397471046,0,15
overall,nobg_crop_pad,15,0.23138504028320311,6056.666666666667,12058.666666666666,1.5333333333333334,0.0,1.5025364802890426,0.2926155056158791,0,15
overall,final_proposed,15,0.23301620483398439,6100.266666666666,12142.933333333332,1.7333333333333334,0.26666666666666666,1.5294218061868685,0.28146162022386095,0,15
